frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
257,0.7051952799999986,-10.172424200000016,0.7715301059999999,1.53414998,-5.261479100000004,-0.45902138499999967,0.8475764699999999,-0.15783132800000033,-2.370547429999997,-0.18854298400000097,0.00204144809999989,-2.630761859999999,0.12599311050000306,-5.027260060000004,-4.091419059999999,-0.22352185399999938,-9.916958799999993,-4.614823839999994,2.397359699999999,-0.2408608409999999,-4.113807200000002,0.8958629000000009,2.6880689599999945,-2.576286209999998,0.7710345699999994,6.097783100000001,-2.414674119999999,-0.9451400400000001,5.933935499999995,-2.8616503700000004,-1.259941229999999,2.6905663999999936,-4.27213158,-0.3769732920000007,0.46099864900000004,-3.4179682500000026,-0.08705344159999986,6.015858999999994,-2.6986055399999995,3.591690899999997,9.580548199999988,-3.147562909999997,1.752318260000002,7.798203499999996,-3.063028390000001,0.3295167500000003,-0.0778948169999999,-2.501846159999995
258,0.7364168399999986,-10.223926500000015,0.70945783,1.7198258,-5.162941900000004,-0.5353530049999996,0.9016228,-0.14230379100000032,-2.316349499999997,-0.24168487600000094,-0.017476162000000107,-2.6924582999999993,0.08345464620000306,-4.998813060000003,-4.2025887599999985,-0.24163385799999937,-10.021029099999993,-4.659621849999994,2.453474079999999,-0.2253333039999999,-4.322242320000002,1.0252857400000008,2.672672669999994,-2.663923339999998,0.8197784699999995,6.062082400000001,-2.323327589999999,-1.0194902200000002,5.857903099999996,-2.8605392400000005,-1.304547729999999,2.634823009999993,-4.29394123,-0.4056739420000006,0.387297069,-3.6394366500000026,-0.09985586259999987,5.959992499999993,-2.6579311099999994,3.5341267999999975,9.590357399999988,-3.010140059999997,1.717135010000002,7.775174899999996,-2.9572432200000005,0.3299689700000003,-0.07988985399999989,-2.499743869999995
259,0.7812190699999986,-10.132825600000015,0.5328765,1.84521305,-5.098332750000004,-0.5971911499999997,0.9464250299999999,-0.14372948200000032,-2.255388669999997,-0.2784551780000009,-0.018901853000000107,-2.7532810299999992,0.008143030200003072,-4.973239010000004,-4.269165059999998,-0.2784041599999994,-9.968454799999993,-4.699666749999994,2.502288429999999,-0.2267589949999999,-4.4502071600000015,1.1096320800000008,2.6787762199999943,-2.875062139999998,0.8645806999999994,6.037189600000002,-2.2960975899999987,-1.1368455000000002,5.832501599999996,-2.8826736700000004,-1.383376959999999,2.640417809999993,-4.2828079,-0.5215176640000005,0.426912269,-3.857462300000002,-0.13613215799999986,5.934845399999993,-2.653757169999999,3.427803619999998,9.574730599999988,-2.8981966999999966,1.6458350400000021,7.754787999999996,-2.9290795500000004,0.3339854100000003,-0.08131554499999988,-2.498918989999995
260,0.9149553899999986,-9.998919500000014,0.32952946699999996,1.96948032,-4.984431750000004,-0.7317131099999996,0.9995420099999999,-0.12807793600000034,-2.180934869999997,-0.33087560800000093,-0.044731803600000106,-2.8351583699999994,-0.007514685299996928,-4.900819810000003,-4.420025489999999,-0.2893278339999994,-9.836908099999992,-4.568580149999994,2.5779798099999987,-0.1305038469999999,-4.637937470000002,1.2409932700000008,2.7419203199999944,-2.939524099999998,0.9200727999999995,6.020992200000003,-2.1903971199999988,-1.2189190100000002,5.818663599999996,-2.8863743700000004,-1.423968969999999,2.664439809999993,-4.2808605,-0.5715629740000006,0.5160735070000001,-4.204124260000002,-0.14942285499999985,5.919827799999993,-2.6004197699999994,3.371932789999998,9.597752299999987,-2.7672986199999965,1.6112545200000021,7.758789999999996,-2.845525350000001,0.3343336850000003,-0.08640474799999988,-2.497983189999995
261,1.0901752399999987,-9.898093400000015,0.24296659199999998,2.0141202,-4.906165450000005,-0.8249037799999995,1.0544758899999997,-0.11162284400000036,-2.161436969999997,-0.3807634140000009,-0.0700903260000001,-2.8615337799999994,-0.05998027279999693,-4.906165450000003,-4.520283359999999,-0.3392156399999994,-9.738643899999992,-4.465408249999993,2.6123247799999985,-0.0748124469999999,-4.747474670000002,1.3326011600000007,2.8007950999999944,-3.047165699999998,0.9357706099999994,5.999438100000003,-2.145984619999999,-1.2977336800000003,5.799671499999996,-2.8659722700000008,-1.419156909999999,2.644842239999993,-4.20676174,-0.6188734740000005,0.5640327470000001,-4.6245331000000025,-0.18098151699999987,5.899554699999992,-2.5589177399999996,3.335825039999998,9.612151399999986,-2.6564345099999964,1.577421790000002,7.755853199999996,-2.784019100000001,0.33685695500000035,-0.09085634599999988,-2.4972098399999947
262,1.3234079799999987,-9.806533300000016,-0.045356988000000015,2.0372584999999996,-4.793676850000005,-1.0645096899999995,1.08957325,-0.09563140000000037,-2.130345879999997,-0.4096294750000009,-0.0956314000000001,-2.896791059999999,-0.13276494179999695,-4.832823750000003,-4.6174282899999985,-0.37046779199999935,-9.649485099999993,-4.374943389999993,2.6674521799999984,0.061035353000000105,-4.930332970000002,1.4436062300000008,2.864018939999994,-3.016901499999998,0.9708679699999995,5.982896000000003,-2.051875979999999,-1.3561884300000004,5.785515099999996,-2.833952670000001,-1.4360791599999991,2.627386639999993,-4.173343640000001,-0.7260328600000006,0.65356106,-4.992103600000003,-0.19265998099999987,5.8842055999999925,-2.4921449899999994,3.241994199999998,9.634476999999986,-2.538741259999996,1.524667630000002,7.7593412999999964,-2.724582300000001,0.3399728400000004,-0.09563139999999988,-2.4966787599999947
263,1.5837358599999987,-9.735356900000015,-0.241759418,2.05553428,-4.741411480000005,-1.2313073299999995,1.1192516399999999,-0.09807477500000036,-2.088998069999997,-0.4401136250000009,-0.09807477500000011,-2.937318019999999,-0.16781337349999695,-4.780558380000003,-4.740279589999998,-0.3628950919999994,-9.540236599999993,-4.426015539999993,2.7572935999999983,0.1347216530000001,-5.060507200000002,1.5851973500000007,2.8677298599999945,-3.040158099999998,1.0789512699999995,5.988211700000003,-2.0200757699999987,-1.3775597500000003,5.7931050999999965,-2.8731942100000007,-1.455161189999999,2.633387099999993,-4.1707554700000005,-0.7519679900000006,0.68235148,-5.217637400000003,-0.14930446499999986,5.890658299999993,-2.4947283199999997,3.168204199999998,9.597623399999986,-2.5177280599999965,1.509450350000002,7.744140899999996,-2.7410850700000013,0.3395694900000004,-0.09807477499999989,-2.4969992099999945
264,1.8099262999999988,-9.692074300000016,-0.7047920879999999,2.0840346899999997,-4.729532280000005,-1.5273074599999994,1.1540444099999998,-0.11634386800000038,-2.025430819999997,-0.4731085050000009,-0.07805551590000011,-3.001217889999999,-0.20204898349999695,-4.768679180000003,-4.795283289999999,-0.3576018519999994,-9.536497599999993,-4.458887679999993,2.8203155599999983,0.1930147250000001,-5.176284060000002,1.7335698600000007,2.8306274099999946,-3.021748799999998,1.1520178499999993,5.969293900000002,-1.9293011499999986,-1.4042627800000003,5.775443099999996,-2.9090954400000006,-1.442320109999999,2.5975403499999934,-4.152151330000001,-0.8207251900000007,0.62078653,-5.380223100000003,-0.12612220739999985,5.872368399999993,-2.4639245799999996,3.133009139999998,9.555478099999986,-2.4193377399999965,1.503443960000002,7.713923299999996,-2.6906307500000013,0.3404677200000004,-0.09719981299999988,-2.4969053299999944
265,1.9604029499999986,-9.603190700000017,-0.961640855,2.07802294,-4.705792350000005,-1.6746535399999993,1.19131992,-0.11759425600000038,-1.966649769999997,-0.5036568810000008,-0.0793059039000001,-3.057260589999999,-0.272764693999997,-4.744939250000003,-4.9177528599999984,-0.35007335299999937,-9.486736099999995,-4.606655109999993,2.8873528599999982,0.22879646700000011,-5.292318100000002,1.8449244100000008,2.8137617799999943,-3.182581099999998,1.2665071399999994,5.935782500000002,-1.8930671199999987,-1.4296012300000003,5.742962299999996,-2.9115510400000004,-1.505750689999999,2.5817051499999937,-4.10365713,-0.9263982900000006,0.5772936199999998,-5.518377500000003,-0.08154679839999984,5.839372299999993,-2.4414904399999995,3.0064967999999985,9.578856099999987,-2.3760104399999964,1.462475260000002,7.709114299999995,-2.7264188500000013,0.3438310450000004,-0.09845020099999989,-2.4972423399999943
266,2.0726744399999983,-9.589976900000018,-1.5668838899999997,2.11182182,-4.678467750000005,-2.0244959399999995,1.2289988,-0.11344749900000038,-1.8656632599999967,-0.5347865650000008,-0.0751591469000001,-3.1539570899999987,-0.30486807699999696,-4.755877250000003,-5.031364529999998,-0.34294066699999937,-9.474481699999995,-4.662637909999993,2.955548359999998,0.2319695210000001,-5.399437700000002,1.9954725700000007,2.725906859999994,-3.2411959299999977,1.3816849299999994,5.909964300000002,-1.8113509199999984,-1.4559072000000002,5.679840699999996,-2.9604693400000004,-1.570333329999999,2.5723225799999936,-4.09766352,-1.0713714200000006,0.46275799399999984,-5.5919222000000035,-0.03711066439999983,5.794902499999994,-2.4255115099999998,2.8804741999999983,9.554280999999987,-2.2932326099999965,1.421682020000002,7.674591599999994,-2.7099362500000015,0.3471051650000004,-0.09430344399999989,-2.496681259999994
267,2.1104653199999985,-9.548762000000018,-1.9183976199999997,2.11046532,-4.6965225500000045,-2.2240687899999996,1.26999353,-0.11166655000000038,-1.8010331099999966,-0.5640246900000008,-0.07337819790000011,-3.2138474099999987,-0.37326788499999697,-4.734785150000003,-5.237621899999997,-0.4113404749999994,-9.434078299999994,-4.834602769999993,2.989309059999998,0.1937915200000001,-5.4888283000000015,2.1107451800000003,2.715625709999994,-3.4440145299999974,1.4993789099999992,5.886809200000002,-1.7806307499999983,-1.4811294100000003,5.619133599999996,-2.9680949400000003,-1.6339051799999988,2.5628389399999936,-4.04967292,-1.2140348100000007,0.34628619299999985,-5.644046000000003,0.009124516600000167,5.752971199999993,-2.40964916,2.7596409399999984,9.535404499999988,-2.244591699999997,1.384382470000002,7.644187899999995,-2.7369864900000014,0.3529832300000004,-0.0925224949999999,-2.497508069999994
268,2.1024410199999988,-9.485471800000019,-2.25417508,2.06408662,-4.702576780000005,-2.4163311499999995,1.29888218,-0.11093586600000037,-1.7581336199999966,-0.5760067200000009,-0.0726475139000001,-3.254085609999999,-0.46137935499999694,-4.740839380000003,-5.343193099999998,-0.4613793549999994,-9.408860199999994,-4.930347969999993,3.020756419999998,0.1950729530000001,-5.593342000000002,2.1791188000000004,2.720596649999994,-3.6201586299999975,1.5669042299999993,5.858245900000002,-1.7486630499999984,-1.5325964100000002,5.590273299999996,-2.9569529,-1.6856549499999989,2.567527139999994,-4.0354203900000005,-1.3416169400000006,0.23311239599999983,-5.673647700000004,0.01715343360000017,5.7242594999999925,-2.38010653,2.657158569999998,9.51204979999999,-2.172187969999997,1.337155990000002,7.618154699999995,-2.7406958300000017,0.3614365300000004,-0.09179181099999989,-2.497905409999994
269,2.0667971999999986,-9.474262000000019,-2.55297738,2.0284427999999997,-4.668952780000004,-2.6027324099999998,1.3416275300000002,-0.09194384300000037,-1.7299033999999966,-0.6030998900000009,-0.09194384300000011,-3.2793434399999986,-0.5267606449999969,-4.744875730000003,-5.457256799999998,-0.5267606449999993,-9.359976399999994,-4.894633729999993,3.0580200599999983,0.2128511860000001,-5.675067300000001,2.2947710800000003,2.730423349999994,-3.725505179999997,1.6467241499999994,5.820034500000002,-1.7361737899999985,-1.5189738900000003,5.552675799999996,-2.96950816,-1.747366979999999,2.577982089999994,-4.0487988900000005,-1.4422312400000006,0.17492832699999983,-5.744347400000003,0.06387416900000017,5.686355299999993,-2.3674563999999996,2.6193804299999983,9.46256809999999,-2.139791149999997,1.341627530000002,7.574461699999994,-2.726664710000002,0.3692630900000004,-0.09194384299999989,-2.4972733699999945
270,2.0477689499999983,-9.432481300000019,-2.94989054,2.0094145499999994,-4.649045110000005,-2.85068135,1.3633011600000002,-0.09302513300000037,-1.7024627499999965,-0.6098872400000008,-0.09302513300000012,-3.3057577399999984,-0.5716248699999968,-4.762174960000003,-5.547964199999998,-0.5716248699999993,-9.280988599999993,-4.794435699999993,3.0718172899999985,0.2100294360000001,-5.725197500000001,2.38736323,2.7162154499999938,-3.7386798799999967,1.7419274799999993,5.829036500000003,-1.7176557899999987,-1.4841877200000002,5.562562599999996,-2.9804985100000003,-1.748902929999999,2.601865859999994,-4.02244633,-1.5580135600000005,0.09680803099999984,-5.733686500000003,0.12886845200000016,5.695799699999993,-2.3572158699999997,2.597733829999998,9.379249399999988,-2.074032149999997,1.363301160000002,7.537524399999995,-2.7007784100000016,0.37670647000000046,-0.0930251329999999,-2.4970066399999946
271,1.993625219999998,-9.359516300000017,-2.85416428,1.955270819999999,-4.633659710000004,-2.8137073499999996,1.3872309300000003,-0.09618988700000038,-1.7261588099999965,-0.6157406960000008,-0.09618988700000013,-3.2807948299999987,-0.6532363199999969,-4.708526960000003,-5.623304299999999,-0.6532363199999993,-9.246300299999994,-4.916835199999993,3.0888019599999983,0.2435935420000001,-5.852751300000001,2.4449252800000005,2.739723279999994,-3.8583962899999964,1.8400812399999993,5.801910300000003,-1.7606546499999987,-1.4486817700000003,5.574480299999996,-2.9428256500000005,-1.750111529999999,2.587877829999994,-3.9835008399999996,-1.6357616600000005,0.09287652399999984,-5.7740161000000025,0.19569832700000017,5.688195599999993,-2.3575996699999995,2.578763029999998,9.39372989999999,-2.0974260199999972,1.387230930000002,7.540962599999995,-2.7749842700000014,0.3857446400000004,-0.0961898869999999,-2.4980554199999947
272,1.9153028199999982,-9.297845200000017,-3.05568808,1.8769484199999993,-4.614828760000004,-2.9627302999999996,1.4256649800000003,-0.11847755600000037,-1.7361195799999964,-0.6334322760000008,-0.08184978430000012,-3.272076369999999,-0.7075699699999969,-4.689696010000003,-5.644905699999999,-0.7075699699999993,-9.186336299999995,-4.819626539999993,3.0751844199999985,0.29285409700000015,-5.923001200000002,2.5114221500000005,2.728353529999994,-3.880652989999996,1.9117136699999995,5.7997650000000025,-1.7744711499999988,-1.4211806300000003,5.612391999999996,-2.9168984500000006,-1.794158359999999,2.6148574699999942,-3.93478919,-1.6815303700000004,0.10549524299999982,-5.761510200000003,0.24526559000000014,5.706078799999993,-2.3460667099999997,2.532807369999998,9.34071019999999,-2.0533575999999973,1.389036750000002,7.523394399999996,-2.7634840900000013,0.3961154100000004,-0.1001636689999999,-2.4978723099999947
273,1.8378598899999983,-9.261003200000017,-3.07492423,1.8378598899999994,-4.5792229700000044,-2.9966736,1.4648401900000003,-0.1208790440000004,-1.7567166799999963,-0.6519553160000008,-0.08425127230000012,-3.252555249999999,-0.7628504799999969,-4.654090220000003,-5.691935699999998,-0.7996079399999994,-9.112736799999995,-4.754226839999992,3.0633408599999985,0.2872868850000001,-5.954223200000001,2.579439780000001,2.738963779999994,-3.9400773899999963,1.9844801599999995,5.7850322000000025,-1.801729089999999,-1.3582594000000001,5.599256299999996,-2.8970357500000006,-1.8399402599999992,2.6270505699999944,-3.9044227900000004,-1.7288810700000004,0.10151089399999982,-5.740582600000002,0.31310968300000014,5.692144599999994,-2.3488388999999996,2.543314139999998,9.370226499999989,-2.0441565799999974,1.428211960000002,7.5311853999999965,-2.783423250000001,0.40644197600000037,-0.1025651569999999,-2.4975797699999944
274,1.7461693699999983,-9.193220000000016,-2.93459773,1.7824395199999996,-4.584006120000005,-2.9536884,1.4861581700000004,-0.12290821000000039,-1.7703467699999962,-0.6515466560000008,-0.08628043830000012,-3.240856649999999,-0.7987257899999969,-4.6212130200000034,-5.775814899999998,-0.8717533899999993,-9.046343699999996,-4.738721199999992,3.0358078599999985,0.2824636920000001,-6.011822000000001,2.6286456400000007,2.7159857299999937,-3.9976878999999963,2.0392740199999997,5.775985000000002,-1.8404047899999987,-1.31599254,5.627883299999996,-2.8774610900000006,-1.8674470599999993,2.641732419999994,-3.8646602900000007,-1.7940480000000005,0.09807768199999983,-5.695096900000003,0.36164028400000015,5.701934299999993,-2.3661041899999997,2.5374200199999977,9.389748499999989,-2.0717289199999973,1.449529940000002,7.545841299999996,-2.8504589900000012,0.4173053000000004,-0.1045943229999999,-2.4980135899999945
275,1.6788303499999981,-9.200602100000015,-2.73306921,1.7151004999999995,-4.606190420000005,-2.8613821,1.4938346800000004,-0.12270188100000039,-1.775633869999996,-0.6373708560000009,-0.08607410930000012,-3.235262299999999,-0.8211553499999968,-4.569584620000003,-5.848289999999997,-0.9674089199999993,-9.054313199999996,-4.896129599999991,3.001538929999999,0.28149581200000007,-6.052290000000002,2.705997140000001,2.7073161599999938,-4.061254749999996,2.08178062,5.757251800000002,-1.8956462099999989,-1.2628209900000003,5.609750899999996,-2.8844161400000004,-1.8863265599999994,2.633062849999994,-3.8737153500000012,-1.8129275000000005,0.09769702399999983,-5.676404200000002,0.40947983600000015,5.683501499999993,-2.40678126,2.5781442699999975,9.43327549999999,-2.1591925299999972,1.493812290000002,7.558388599999995,-2.9453601600000012,0.4282314540000004,-0.1043879939999999,-2.4987694599999943
